customer_id,product_id,purchase_count
9552,1030,1
9552,1047,1
9552,1193,1
9553,565,1
9553,1067,1
9553,1161,1
9555,142,1
9555,857,4
9555,943,1
9555,948,1
9555,950,1
9556,711,1
9556,790,1
9556,848,1
9556,884,1
9556,1033,1
9556,1104,1
9556,1107,1
9557,439,1
9557,889,1
9557,1135,3
9558,74,1
9558,1025,1
9558,1084,1
9559,951,1
9559,1039,4
9559,1051,1
9560,427,1
9560,677,1
9560,695,1
9560,856,1
9560,1127,1
9561,848,1
9562,562,1
9562,941,1
9562,1112,1
9562,1168,1
9563,914,1
9563,1079,1
9564,736,1
9564,782,1
9565,111,1
9567,319,1
9567,963,1
9567,979,1
9567,1082,1
9569,666,1
9570,289,1
9571,344,1
9571,1009,1
9572,289,1
9572,385,1
9572,425,1
9572,1149,1
9573,65,1
9573,195,1
9573,398,1
9573,416,1
9573,423,1
9573,475,1
9573,502,1
9573,718,4
9573,747,1
9573,788,1
9573,798,1
9573,836,1
9573,884,1
9573,1033,4
9573,1077,4
9573,1095,1
9574,368,2
9575,90,1
9575,172,1
9575,215,1
9575,226,1
9575,271,4
9575,380,1
9575,623,4
9575,929,1
9575,973,1
9576,300,1
9576,305,1
9576,383,2
9576,706,1
9576,793,1
9576,831,1
9578,404,3
9578,472,1
9578,562,1
9578,761,1
9578,916,1
9579,409,1
9582,508,1
9582,1190,3
9584,874,1
9585,476,1
9585,487,1
9585,581,1
9585,911,1
9586,446,1
9586,526,1
9586,602,1
9586,868,1
9586,1015,1
9586,1035,2
9587,216,2
9587,262,1
9587,576,2
9587,854,1
9587,1007,3
9587,1132,1
9588,368,1
9588,412,2
9588,989,3
9588,1183,1
9589,239,1
9589,478,1
9589,500,1
9589,577,1
9589,909,2
9590,249,1
9590,690,2
9590,856,1
9590,931,1
9590,1055,1
9590,1103,1
9591,40,1
9591,477,1
9591,781,1
9591,835,1
9591,909,1
9591,971,1
9595,398,1
9595,401,1
9595,535,1
9596,512,1
9596,793,1
9596,896,4
9596,1126,2
9597,892,1
9597,938,1
9597,1154,1
9597,1157,1
9597,1159,1
9598,785,1
9599,525,3
9600,159,1
9600,196,1
9600,260,4
9600,852,1
9600,869,1
9600,872,1
9600,1077,1
9600,1129,1
9600,1138,1
9600,1160,1
9600,1187,1
9601,132,1
9601,783,1
9601,931,1
9601,998,4
9601,1115,1
9601,1170,1
9601,1172,1
9602,205,1
9602,233,1
9602,415,1
9602,471,1
9602,575,1
9603,327,1
9603,365,1
9603,565,1
9603,908,2
9603,923,2
9605,403,1
9605,862,1
9605,1155,1
9606,293,1
9606,541,1
9607,263,1
9607,554,1
9607,696,1
9607,1084,1
9608,282,1
9609,833,1
9611,865,1
9611,866,1
9612,125,1
9612,362,1
9613,1096,1
9613,1110,1
9613,1143,1
9614,452,1
9614,779,1
9614,795,3
9614,797,3
9614,828,1
9614,997,1
9614,1001,1
9615,250,1
9615,441,3
9615,730,1
9615,731,1
9615,748,1
9615,842,1
9615,1170,1
9616,509,1
9616,935,1
9616,1140,1
9617,585,4
9617,748,1
9617,776,4
9617,879,1
9618,578,1
9618,827,1
9618,933,1
9618,971,1
9618,1003,4
9619,220,1
9619,265,1
9619,316,1
9619,1142,1
9620,372,1
9620,525,1
9620,960,1
9621,1107,1
9623,127,1
9623,208,1
9623,382,1
9623,404,4
9623,544,1
9623,769,1
9623,805,1
9623,979,1
9623,1005,1
9624,378,4
9624,632,4
9627,326,1
9627,439,1
9627,581,1
9627,1065,1
9627,1124,1
9628,19,1
9629,813,1
9629,868,1
9629,951,1
9629,1017,1
9629,1122,1
9630,74,1
9630,176,2
9630,409,1
9630,845,1
9630,978,1
9630,1035,1
9630,1070,1
9631,1015,1
9631,1066,1
9631,1186,1
9632,381,1
9632,427,1
9632,537,1
9632,586,1
9632,678,1
9632,894,1
9632,916,1
9632,924,4
9632,950,1
9632,971,1
9632,1003,1
9633,958,3
9633,1088,1
9635,359,1
9635,426,1
9635,504,1
9636,514,1
9636,537,1
9637,261,1
9637,455,1
9638,638,1
9638,963,1
9638,1084,1
9639,466,1
9641,679,1
9641,879,1
9641,931,4
9641,1016,1
9641,1039,1
9642,272,1
9642,624,4
9643,273,1
9643,727,3
9643,771,1
9643,1196,1
9645,466,2
9645,889,1
9646,5,1
9646,77,1
9646,118,1
9646,148,1
9646,372,1
9646,496,3
9647,387,1
9647,391,1
9647,429,1
9647,442,1
9647,481,2
9647,1057,1
9648,83,4
9648,805,1
9648,912,1
9648,1007,1
9649,562,3
9649,744,1
9649,879,1
9649,977,1
9651,422,1
9651,423,1
9651,426,1
9651,430,1
9651,907,1
9651,995,1
9652,385,1
9652,863,1
9652,962,1
9653,478,1
9653,1117,1
9653,1174,4
9654,877,1
9655,263,1
9655,770,1
9655,839,1
9655,1177,1
9657,205,1
9657,366,2
9657,433,1
9657,661,1
9657,683,1
9657,796,1
9657,856,1
9657,971,1
9657,1144,1
9657,1150,1
9659,1065,1
9659,1091,1
9659,1125,1
9659,1181,2
9660,7,1
9660,121,1
9660,1039,1
9661,400,1
9661,410,1
9661,463,1
9661,693,1
9661,694,1
9661,768,1
9663,217,2
9663,607,1
9663,744,1
9663,1028,1
9664,224,1
9664,275,1
9664,419,1
9664,846,1
9664,1062,1
9665,319,1
9666,754,1
9667,893,1
9667,1010,1
9667,1176,1
9669,876,1
9669,992,1
9669,1154,2
9670,288,1
9670,319,1
9670,758,2
9670,929,1
9670,1113,1
9670,1120,1
9670,1173,1
9671,95,1
9673,292,1
9673,334,3
9673,421,1
9673,575,1
9673,617,1
9673,695,1
9673,740,1
9673,754,1
9673,776,2
9673,787,1
9673,982,1
9675,391,1
9675,558,1
9675,593,4
9675,668,1
9675,911,1
9675,1094,4
9676,1052,1
9677,256,1
9677,282,1
9677,967,1
9678,988,1
9678,990,1
9679,741,1
9679,874,1
9679,922,1
9679,932,1
9681,196,1
9681,359,1
9681,444,3
9681,680,3
9681,1140,1
9682,308,1
9683,218,1
9683,262,1
9683,299,1
9683,666,1
9685,406,1
9685,557,2
9685,737,4
9685,1152,1
9686,190,1
9687,29,1
9688,797,1
9690,680,1
9690,912,1
9691,336,1
9691,832,1
9692,239,1
9692,867,1
9694,368,1
9694,859,4
9694,941,1
9696,107,1
9696,775,1
9696,944,1
9697,344,1
9697,386,1
9697,410,1
9697,499,1
9698,363,1
9698,864,4
9700,887,1
9700,1161,1
9701,320,1
9701,335,3
9701,742,1
9701,927,1
9702,623,1
9702,871,1
9702,958,1
9702,1001,2
9703,612,1
9703,744,1
9704,720,1
9705,822,1
9705,1084,1
9707,10,1
9707,496,1
9707,1103,1
9708,360,1
9708,375,1
9709,344,1
9709,417,1
9709,1012,4
9710,24,1
9710,851,1
9710,1164,4
9710,1188,1
9711,338,1
9711,732,1
9711,882,1
9711,941,1
9711,1000,1
9712,339,1
9712,860,1
9713,177,1
9713,337,1
9713,754,1
9713,1032,1
9714,1128,1
9715,257,1
9715,265,1
9715,878,1
9715,949,4
9715,974,1
9716,1157,1
9717,256,1
9717,281,1
9718,104,4
9718,236,1
9718,282,1
9718,377,4
9718,443,1
9718,534,1
9718,914,1
9719,247,1
9719,255,3
9719,386,2
9719,485,1
9719,704,1
9719,839,1
9719,1031,1
9719,1186,3
9720,360,4
9720,578,1
9720,671,1
9720,863,1
9720,1090,1
9721,1011,1
9722,607,2
9722,683,1
9722,891,3
9722,991,3
9723,278,3
9723,319,1
9723,659,2
9723,707,1
9723,833,1
9723,953,1
9723,954,1
9723,1098,2
9723,1176,1
9724,369,1
9724,731,1
9724,818,1
9724,820,1
9724,1096,1
9724,1145,1
9726,846,1
9728,1187,1
9728,1197,1
9730,1162,1
9731,434,2
9731,821,1
9731,1146,1
9732,228,1
9732,754,2
9732,791,1
9732,880,1
9733,423,1
9733,472,1
9733,498,1
9734,360,1
9734,361,1
9734,481,2
9734,1061,1
9734,1066,1
9735,145,3
9735,468,1
9735,906,1
9735,1011,1
9735,1153,1
9736,1139,1
9737,360,1
9737,362,1
9737,476,1
9737,754,1
9738,1091,2
9738,1155,1
9739,911,1
9740,224,1
9740,288,1
9740,577,1
9740,633,1
9740,671,2
9740,989,1
9740,1074,1
9740,1142,1
9741,903,1
9741,943,1
9741,989,1
9741,1043,1
9741,1063,1
9741,1138,1
9742,357,1
9742,494,2
9742,626,1
9742,661,1
9742,1079,1
9745,248,1
9745,296,1
9745,428,1
9745,725,1
9745,749,1
9745,1016,1
9746,27,1
9746,55,1
9747,233,1
9747,356,3
9747,456,1
9747,1021,1
9747,1151,1
9748,154,1
9748,169,1
9748,441,1
9748,740,1
9748,952,1
9748,1115,1
9749,290,1
9749,582,3
9749,601,1
9749,662,1
9749,861,2
9749,955,1
9749,1003,1
9749,1180,4
9749,1184,1
9750,877,1
9751,138,1
9751,481,1
9751,509,1
9751,815,2
9751,1178,1
9753,740,1
9753,769,1
9753,783,1
9753,1077,1
9753,1170,4
9753,1194,1
9757,180,1
9757,333,1
9757,350,1
9757,381,1
9757,555,3
9757,820,1
9757,882,1
9758,521,1
9759,187,1
9759,506,1
9759,591,1
9759,626,1
9759,636,1
9759,771,1
9759,1007,3
9760,56,1
9760,103,1
9760,733,4
9760,772,4
9760,801,4
9761,748,1
9762,433,1
9762,684,1
9762,1076,1
9763,822,1
9765,65,1
9765,574,1
9765,753,1
9766,434,1
9766,670,1
9766,680,3
9767,532,1
9767,604,1
9769,265,1
9769,751,1
9769,1122,1
9770,718,1
9770,845,1
9770,909,1
9770,1002,1
9770,1176,1
9771,464,1
9771,861,1
9771,1036,1
9772,449,1
9774,202,1
9774,266,1
9774,511,1
9774,780,1
9775,345,4
9775,365,1
9775,661,1
9776,353,1
9776,484,1
9776,823,1
9776,894,1
9776,945,1
9778,630,1
9778,733,2
9778,794,1
9780,226,4
9780,264,1
9780,496,4
9780,955,1
9780,1018,1
9781,249,1
9781,394,1
9782,689,1
9782,750,1
9782,896,4
9782,1023,1
9782,1086,1
9782,1112,1
9782,1153,1
9783,861,4
9783,914,1
9783,1114,3
9784,1029,1
9784,1048,1
9785,410,1
9785,669,3
9785,686,1
9785,763,1
9785,806,1
9786,507,2
9786,510,1
9786,1054,4
9786,1072,1
9787,253,2
9787,432,1
9787,989,1
9787,998,1
9789,678,3
9790,1125,1
9790,1194,1
9791,69,1
9791,210,1
9793,1103,1
9795,320,2
9795,770,1
9796,366,2
9796,471,1
9796,601,1
9796,628,1
9796,804,4
9796,1161,1
9799,983,1
9799,1099,1
9800,68,1
9800,367,1
9800,922,1
9800,1026,4
9802,912,1
9802,949,2
9803,440,1
9804,321,1
9804,752,1
9806,424,4
9806,647,1
9806,792,1
9806,899,3
9806,942,1
9806,1025,1
9807,292,1
9807,889,1
9807,994,3
9808,37,1
9808,213,1
9808,296,1
9808,535,1
9808,917,2
9808,954,1
9808,1024,1
9809,605,1
9809,668,1
9809,877,1
9810,445,2
9810,532,1
9810,540,1
9810,648,1
9810,1186,1
9810,1192,1
9811,857,4
9811,993,1
9812,63,1
9812,173,2
9812,200,1
9813,628,1
9813,1076,1
9813,1077,1
9813,1109,1
9813,1136,1
9813,1154,1
9814,717,1
9815,213,1
9815,541,1
9815,601,1
9815,741,1
9815,889,1
9815,1097,1
9816,269,1
9816,288,1
9816,538,1
9816,915,1
9816,926,1
9816,957,4
9816,983,1
9817,279,4
9817,431,2
9817,532,1
9817,769,1
9817,1119,3
9817,1157,1
9818,256,1
9818,308,1
9818,942,1
9818,981,1
9818,1139,1
9819,894,1
9819,933,3
9819,968,1
9821,858,1
9821,1006,1
9822,444,1
9822,705,1
9822,1065,1
9822,1089,1
9823,391,1
9823,476,1
9824,174,1
9824,329,1
9824,478,3
9824,510,1
9824,704,1
9825,821,1
9825,1121,1
9826,128,1
9826,189,1
9826,204,1
9826,1023,1
9827,335,1
9827,346,1
9827,359,1
9827,379,1
9827,436,3
9827,465,1
9827,965,1
9827,980,1
9827,1012,1
9827,1018,3
9827,1069,1
9828,420,3
9828,496,1
9829,184,1
9829,966,1
9831,424,1
9831,438,1
9831,481,1
9831,772,1
9832,745,1
9833,555,1
9833,1027,1
9833,1130,4
9834,1056,1
9835,24,1
9835,186,4
9835,306,1
9835,488,1
9836,239,1
9836,300,2
9836,306,1
9836,336,1
9836,510,1
9836,952,1
9837,919,2
9837,1028,1
9838,804,3
9838,1029,4
9839,19,1
9839,95,3
9839,132,1
9839,951,2
9840,574,1
9840,861,1
9840,873,1
9840,980,2
9840,1005,4
9841,280,4
9841,377,1
9841,1004,1
9842,15,4
9842,992,1
9842,1103,1
9843,248,2
9844,457,1
9844,474,1
9844,614,1
9844,820,4
9844,856,1
9845,577,1
9845,899,1
9848,7,1
9848,301,1
9848,568,2
9848,950,1
9849,262,1
9849,903,1
9851,428,1
9851,541,3
9851,910,1
9852,288,1
9852,418,1
9852,625,2
9852,693,1
9852,865,1
9852,866,1
9852,1010,1
9852,1196,1
9853,765,1
9853,1193,1
9854,21,2
9854,447,1
9854,789,1
9854,897,1
9854,904,1
9854,939,1
9854,953,1
9854,1002,1
9854,1149,1
9856,897,2
9856,971,1
9856,1031,1
9856,1100,1
9856,1101,1
9856,1190,1
9857,1032,1
9858,964,1
9858,1005,1
9859,475,4
9859,1054,1
9860,484,1
9860,535,3
9860,910,1
9860,970,1
9860,999,1
9860,1132,1
9860,1137,1
9863,631,1
9863,1075,3
9863,1084,1
9864,364,1
9864,579,2
9864,678,1
9864,858,1
9865,392,1
9865,396,1
9865,503,1
9866,611,1
9867,240,1
9867,869,1
9867,1120,1
9868,210,1
9868,957,1
9868,1087,1
9869,537,1
9869,783,1
9871,1156,3
9871,1194,1
9872,249,1
9873,834,1
9874,399,1
9874,405,1
9874,671,1
9874,1022,1
9874,1103,1
9875,668,1
9875,961,1
9875,982,1
9875,985,1
9875,1073,2
9876,345,1
9876,409,1
9876,507,1
9876,541,1
9876,677,1
9876,928,1
9876,944,4
9876,1081,1
9876,1127,1
9877,240,4
9877,518,1
9877,583,1
9877,645,1
9877,748,1
9877,1043,1
9877,1069,1
9878,669,1
9878,1061,1
9878,1144,1
9879,77,1
9879,330,1
9879,368,1
9879,396,1
9879,404,1
9879,475,1
9880,671,1
9881,238,1
9881,281,1
9881,589,1
9881,981,1
9884,168,1
9884,206,1
9884,354,1
9884,611,1
9884,1015,1
9884,1034,1
9884,1047,1
9884,1181,1
9889,208,4
9891,598,1
9892,24,1
9892,74,1
9892,142,1
9892,499,1
9892,576,1
9892,788,1
9892,827,1
9893,113,1
9893,669,1
9893,996,1
9895,201,1
9895,493,1
9895,634,1
9895,685,1
9895,900,1
9896,94,1
9896,228,2
9896,368,1
9896,510,1
9896,528,1
9896,1139,1
9897,68,1
9897,1066,1
9897,1133,4
9898,356,1
9898,1096,1
9899,378,1
9899,391,1
9899,619,1
9899,767,1
9899,1063,1
9899,1104,1
9901,623,1
9901,912,1
9901,1043,1
9902,36,1
9902,845,1
9903,60,1
9907,352,1
9907,566,1
9907,1126,1
9908,76,1
9908,732,1
9909,748,1
9909,954,1
9910,293,1
9910,677,1
9911,619,1
9911,972,1
9912,80,1
9912,117,3
9912,180,4
9912,196,1
9912,391,1
9912,429,1
9912,461,3
9912,585,1
9912,1078,1
9913,478,4
9913,609,1
9913,1054,1
9914,154,1
9916,675,1
9916,693,1
9916,825,1
9916,1012,1
9917,392,1
9917,495,1
9918,487,1
9918,496,1
9918,572,1
9918,667,1
9918,669,4
9918,1069,1
9919,289,1
9919,308,1
9919,385,1
9919,387,1
9919,822,1
9919,1056,1
9920,890,1
9921,121,3
9921,282,1
9922,360,1
9922,409,1
9922,434,3
9922,438,1
9922,477,4
9922,1122,1
9922,1193,1
9923,327,1
9923,501,1
9923,918,1
9923,940,2
9925,1004,1
9928,177,1
9929,955,1
9930,1085,1
9930,1149,1
9931,723,1
9931,1182,1
9933,313,1
9933,678,1
9933,979,4
9933,1027,1
9933,1068,1
9934,848,1
9934,865,1
9934,1063,1
9935,271,1
9935,382,1
9936,216,1
9936,366,4
9936,454,1
9936,462,1
9936,466,1
9937,763,1
9937,972,2
9938,545,3
9938,889,1
9938,898,1
9938,922,1
9940,869,1
9940,1003,3
9940,1024,1
9941,189,1
9941,764,1
9941,845,1
9941,1077,1
9942,520,1
9942,917,4
9943,926,2
9944,857,3
9944,973,1
9944,990,1
9945,382,1
9945,629,1
9945,683,1
9945,989,1
9946,215,1
9946,388,1
9946,405,1
9946,412,3
9946,461,4
9946,476,1
9946,773,1
9946,899,1
9946,986,1
9946,1002,1
9946,1016,1
9946,1043,1
9947,387,1
9947,423,1
9947,485,1
9949,14,1
9949,369,1
9949,465,1
9949,497,1
9949,743,1
9949,1024,1
9949,1070,1
9950,238,1
9950,291,1
9950,518,1
9950,657,1
9950,693,1
9950,976,1
9950,1021,1
9953,14,1
9953,243,1
9953,319,1
9953,943,1
9955,920,1
9956,917,1
9956,922,1
9956,980,1
9956,993,1
9957,278,1
9957,547,1
9957,1079,1
9957,1088,1
9957,1115,3
9957,1179,1
9958,208,1
9958,362,1
9958,367,1
9958,1137,1
9959,38,1
9959,262,1
9959,431,1
9959,557,4
9959,963,1
9960,906,1
9961,167,1
9961,315,1
9961,379,1
9961,461,1
9961,962,1
9961,1145,1
9962,447,1
9962,719,1
9963,413,1
9963,462,1
9963,719,1
9963,817,3
9963,902,4
9963,920,1
9963,963,1
9963,1055,4
9963,1056,1
9963,1114,1
9963,1136,1
9965,45,1
9965,60,1
9965,769,1
9965,785,1
9966,878,1
9966,1030,1
9968,206,1
9968,298,1
9968,859,1
9968,1003,1
9968,1055,1
9969,215,1
9969,872,1
9969,1086,2
9969,1118,3
9971,190,1
9971,371,1
9971,673,1
9972,60,1
9972,216,1
9972,357,2
9972,423,1
9972,891,1
9974,991,1
9975,899,1
9975,925,3
9975,970,1
9975,993,1
9977,851,1
9977,1165,1
9978,173,1
9978,196,1
9979,507,3
9979,1078,1
9979,1101,1
9980,358,1
9980,443,1
9980,917,1
9981,368,3
9981,372,1
9981,411,1
9981,1134,1
9981,1142,1
9982,121,3
9982,243,1
9982,262,1
9982,338,1
9982,342,3
9982,669,1
9982,679,1
9982,805,1
9982,949,1
9982,1036,1
9983,183,1
9983,282,1
9984,243,1
9984,367,1
9984,402,1
9984,784,1
9985,336,1
9986,633,1
9986,1188,4
9986,1191,1
9987,314,1
9987,359,1
9987,422,1
9987,670,1
9987,1028,1
9987,1114,1
9987,1161,1
9988,678,1
9988,680,1
9988,683,1
9989,383,1
9989,469,1
9989,795,1
9990,717,1
9990,863,1
9990,913,1
9990,940,1
9990,975,1
9990,999,1
9990,1010,1
9990,1159,1
9991,247,1
9991,255,1
9991,275,1
9991,812,1
9993,24,1
9993,239,1
9993,322,4
9993,423,3
9993,486,1
9993,887,1
9994,303,1
9994,864,1
9994,986,2
9997,1195,1
9999,289,1
9999,763,1
9999,770,1
9999,799,1
9999,846,1
10000,368,2
10000,623,4
10001,665,2
10001,757,1
10002,69,1
10002,243,1
10002,348,1
10002,392,2
10002,400,1
10002,491,1
10002,504,1
10002,620,1
10002,904,1
10002,1006,1
10003,628,1
10004,312,1
10004,1083,1
10005,803,1
10005,827,1
10005,874,4
10005,1021,1
10005,1148,1
10006,416,1
10006,909,4
10007,240,1
10007,362,1
10007,669,1
10007,975,1
10007,1017,1
10008,177,1
10008,860,1
10008,957,1
10008,1173,1
10011,1014,1
10011,1077,1
10011,1118,1
10012,763,1
10013,149,1
10013,856,1
10014,1064,1
10015,1124,1
10017,901,1
10017,911,1
10017,1085,1
10017,1106,1
10018,247,1
10019,954,1
10019,1194,4
10020,579,1
10020,871,1
10020,1154,3
10021,401,1
10021,582,1
10021,921,1
10023,404,1
10023,468,1
10023,521,1
10023,620,1
10023,747,1
10023,1002,1
10023,1070,4
10025,792,1
10025,831,2
10026,387,4
10026,462,4
10026,559,1
10026,754,1
10027,479,1
10027,856,2
10028,770,1
10029,1055,1
10030,218,1
10030,312,1
10030,497,1
10030,1157,1
10031,342,1
10031,600,3
10031,1058,1
10032,300,1
10032,622,1
10032,955,1
10032,1082,1
10032,1115,1
10033,263,1
10033,308,2
10034,912,1
10034,917,1
10035,135,1
10035,187,1
10036,575,2
10037,303,1
10037,513,1
10037,876,2
10037,1008,1
10037,1060,1
10039,468,1
10039,510,1
10040,863,1
10040,870,2
10040,938,1
10041,266,1
10041,272,1
10041,289,2
10042,391,1
10042,650,2
10042,1119,1
10042,1138,3
10043,126,1
10043,274,2
10043,483,1
10043,694,1
10043,781,1
10043,936,1
10044,502,1
10044,612,2
10044,720,1
10044,811,1
10044,945,1
10045,44,1
10045,746,1
10045,781,1
10046,406,1
10046,496,1
10046,743,1
10047,1119,1
10048,465,1
10048,533,1
10048,642,1
10048,884,1
10048,891,1
10048,965,1
10049,548,1
10049,614,1
10049,820,1
10049,942,1
10050,194,1
10050,657,1
10050,684,3
10050,1037,1
10050,1146,1
10051,300,1
10051,490,1
10052,155,1
10052,384,3
10052,409,1
10053,777,1
10053,787,1
10053,1014,1
10054,215,4
10054,541,4
10055,583,1
10055,875,3
10055,936,1
10056,13,1
10056,260,1
10056,741,1
10056,846,1
10056,972,4
10056,1184,1
10057,182,1
10057,494,1
10057,675,1
10057,951,1
10057,972,1
10058,944,1
10059,292,3
10060,285,1
10060,387,1
10060,444,1
10060,1061,1
10060,1084,4
10061,281,1
10061,382,2
10061,390,1
10061,969,1
10061,1091,3
10061,1158,1
10062,276,1
10062,747,1
10063,273,1
10063,993,1
10064,92,2
10064,725,1
10064,953,1
10064,1016,1
10064,1026,1
10065,372,1
10065,494,1
10065,532,1
10065,973,1
10065,992,1
10065,1064,1
10067,861,1
10067,901,1
10068,548,1
10069,402,1
10069,840,1
10069,948,1
10069,970,1
10069,1035,1
10069,1051,1
10070,372,1
10070,392,1
10070,689,4
10070,899,1
10070,1006,1
10071,80,1
10072,31,1
10072,927,2
10073,680,1
10073,1169,4
10074,363,1
10074,365,1
10078,892,1
10080,114,1
10080,364,2
10080,371,1
10080,419,1
10080,1014,1
10081,73,1
10081,74,1
10081,77,1
10081,1028,1
10081,1074,1
10081,1109,1
10081,1113,1
10081,1157,1
10082,55,1
10082,763,3
10082,1111,1
10083,418,1
10083,462,1
10083,1143,3
10085,369,1
10085,946,1
10085,979,1
10085,1005,1
10085,1144,1
10085,1162,1
10086,429,1
10087,653,3
10089,313,2
10089,850,1
10091,310,1
10091,762,1
10091,1103,1
10093,571,1
10093,835,1
10093,1189,1
10094,637,1
10094,910,1
10094,926,1
10094,1002,1
10095,176,1
10095,490,1
10095,608,1
10095,1113,1
10096,472,1
10096,740,1
10096,995,4
10096,1093,1
10097,275,1
10098,233,1
10098,256,1
10098,280,1
10101,578,1
10101,995,1
10104,282,1
10104,291,1
10104,337,1
10104,920,1
10104,925,2
10107,664,1
10109,392,1
10109,935,1
10109,1047,1
10111,356,3
10111,970,1
10112,428,1
10112,981,1
10113,509,1
10113,762,1
10113,897,1
10113,1188,1
10114,291,1
10114,1185,1
10115,36,1
10115,357,1
10115,358,3
10115,449,1
10116,897,1
10116,1007,2
10116,1125,1
10117,758,1
10117,999,1
10117,1151,1
10118,257,1
10118,289,1
10118,593,1
10118,733,1
10118,1172,1
10119,248,1
10119,582,1
10119,662,1
10119,677,1
10119,951,1
10120,372,1
10120,497,1
10120,755,1
10120,1068,1
10120,1103,2
10120,1144,3
10121,349,1
10121,472,1
10121,824,1
10124,55,1
10124,393,1
10124,424,1
10124,846,3
10124,1190,1
10125,1192,1
10126,202,1
10126,215,1
10126,268,1
10126,676,1
10126,864,1
10126,1155,1
10126,1189,1
10127,861,1
10127,900,1
10127,1173,4
10129,857,4
10130,379,1
10130,800,3
10130,998,1
10130,1033,1
10130,1067,2
10131,1088,1
10132,175,1
10132,595,1
10133,113,1
10134,455,1
10134,466,1
10134,491,1
10134,548,1
10134,620,1
10134,1043,1
10134,1090,1
10134,1106,1
10134,1147,4
10136,114,1
10136,589,1
10136,815,3
10136,931,1
10136,1186,1
10137,255,3
10137,679,1
10137,1084,1
10138,734,1
10138,813,1
10139,13,1
10139,37,1
10139,38,1
10139,336,1
10139,353,1
10139,443,1
10139,517,1
10139,796,1
10139,803,1
10139,864,1
10139,872,3
10139,897,1
10139,1017,1
10140,537,1
10140,555,1
10141,156,1
10141,474,1
10141,522,1
10142,906,1
10142,958,2
10143,346,1
10144,192,1
10144,464,1
10144,878,1
10144,1170,1
10145,183,1
10145,223,1
10145,268,1
10145,397,2
10145,470,1
10146,255,1
10146,573,1
10146,900,1
10146,957,1
10146,987,3
10146,1119,1
10148,434,1
10148,575,1
10148,630,1
10148,705,4
10148,909,1
10148,971,1
10149,334,1
10149,820,1
10149,948,1
10150,987,1
10150,1132,2
10151,1114,1
10152,564,4
10153,101,1
10153,636,1
10153,773,1
10153,1047,1
10153,1104,1
10153,1194,1
10154,469,2
10154,526,1
10155,121,1
10155,642,1
10155,1036,1
10156,190,1
10156,262,1
10156,591,1
10156,628,1
10156,702,1
10156,707,1
10156,890,1
10156,997,1
10156,1195,1
10157,65,1
10157,104,1
10157,235,1
10157,307,1
10157,312,1
10157,326,1
10158,365,1
10158,474,1
10158,1070,1
10158,1176,1
10159,103,1
10159,318,1
10159,864,1
10160,552,2
10160,949,1
10161,400,1
10162,454,2
10162,561,1
10162,668,2
10162,857,1
10163,359,1
10163,379,1
10163,1028,3
10163,1173,2
10164,322,1
10164,327,1
10164,933,1
10165,243,1
10166,863,1
10167,275,1
10167,622,1
10167,1038,3
10168,198,1
10168,262,1
10168,908,1
10168,1011,1
10168,1074,1
10169,206,1
10169,294,1
10169,311,1
10169,876,1
10169,983,1
10169,1018,4
10169,1157,1
10169,1184,1
10170,369,1
10170,434,1
10170,537,1
10170,913,3
10170,1046,1
10172,195,1
10172,677,1
10172,1029,1
10172,1066,1
10172,1180,1
10173,91,1
10173,115,1
10173,367,1
10173,628,1
10173,936,1
10173,953,1
10174,356,1
10175,896,1
10175,1026,1
10176,505,1
10176,613,1
10178,36,1
10178,55,1
10178,104,1
10178,1074,1
10179,538,1
10180,863,3
10181,68,1
10183,873,1
10184,262,1
10184,522,1
10185,353,3
10185,387,1
10185,714,1
10186,308,1
10186,392,2
10186,807,1
10186,972,3
10186,1194,1
10188,1170,4
10189,272,1
10189,909,1
10189,1000,1
10190,912,1
10190,971,2
10190,975,1
10191,679,4
10191,1151,1
10192,60,1
10194,494,1
10195,379,1
10195,512,1
10195,1049,1
10195,1179,1
10196,271,1
10196,303,1
10196,414,1
10196,628,1
10196,743,1
10196,953,1
10196,971,1
10196,1053,1
10196,1131,1
10196,1164,3
10196,1196,1
10197,154,1
10197,326,2
10197,426,1
10197,452,1
10197,944,1
10197,1043,1
10197,1048,1
10197,1128,3
10197,1151,1
10197,1153,1
10199,584,1
10199,664,4
10199,758,1
10199,1067,1
10200,116,1
10202,95,1
10202,233,1
10202,349,1
10202,355,1
10202,489,1
10202,564,2
10202,898,1
10202,1036,1
10202,1151,1
10203,387,1
10203,410,1
10203,486,1
10203,845,1
10203,985,1
10203,1070,1
10204,55,1
10204,121,1
10204,897,1
10204,919,1
10204,991,1
10204,994,1
10204,1089,1
10206,411,1
10207,228,1
10207,709,1
10207,934,1
10207,1111,2
10208,926,1
10208,970,1
10208,1176,1
10208,1195,1
10210,388,1
10210,402,1
10211,665,4
10211,882,1
10211,902,1
10212,907,1
10212,1009,1
10213,694,1
10213,755,1
10213,827,2
10213,1059,4
10213,1081,1
10214,167,1
10214,740,1
10214,836,1
10215,683,1
10215,762,1
10215,984,1
10215,1056,1
10215,1132,1
10217,365,1
10217,452,1
10217,606,1
10217,830,1
10217,1014,1
10218,937,1
10218,1043,2
10218,1132,1
10220,393,1
10220,405,1
10220,487,1
10220,544,1
10220,682,2
10220,1048,1
10220,1136,1
10221,306,1
10221,496,1
