product_id,category,name,price_usd,cost_usd,margin_usd
958,books,hardcover lightgreen 573,8.07,5.4,2.67
959,books,e-book navy 584,42.46,26.51,15.95
960,books,hardcover lightcyan 603,44.85,28.34,16.51
961,books,hardcover lightgoldenrodyellow 786,27.05,20.22,6.83
962,books,hardcover gray 141,37.8,23.46,14.34
963,books,e-book purple 496,16.82,10.08,6.74
964,books,paperback lightblue 178,8.55,4.84,3.71
965,books,e-book ghostwhite 190,41.42,21.97,19.45
966,books,hardcover lemonchiffon 797,29.53,15.25,14.28
967,books,hardcover lavenderblush 156,36.42,23.48,12.94
968,books,e-book deepskyblue 697,35.48,22.19,13.29
969,books,hardcover lightskyblue 992,49.91,37.19,12.72
970,books,e-book gold 630,9.84,5.91,3.93
971,books,hardcover mediumorchid 632,11.75,7.77,3.98
972,books,paperback coral 779,7.07,4.35,2.72
973,books,paperback orchid 530,29.12,19.02,10.1
974,books,e-book lightcoral 987,5.4,3.19,2.21
975,books,paperback lemonchiffon 363,40.69,30.8,9.89
976,books,paperback tan 649,12.49,6.44,6.05
977,books,e-book violet 600,20.57,13.15,7.42
978,books,e-book lavender 920,30.44,18.56,11.88
979,books,paperback darkgreen 669,12.41,9.63,2.78
980,books,e-book sandybrown 645,5.4,3.21,2.19
981,books,hardcover blue 431,22.22,14.88,7.34
982,books,hardcover darkkhaki 398,15.86,11.72,4.14
983,books,hardcover antiquewhite 706,36.4,26.96,9.44
984,books,e-book sienna 555,24.37,19.02,5.35
985,books,hardcover lavender 544,44.27,22.9,21.37
986,books,e-book rosybrown 173,8.85,4.79,4.06
987,books,e-book navy 838,26.37,13.3,13.07
988,books,e-book blueviolet 326,37.65,20.68,16.97
989,books,e-book lightyellow 921,36.86,26.71,10.15
990,books,hardcover lavender 896,28.12,15.4,12.72
991,books,e-book darkorchid 197,12.72,6.74,5.98
992,books,hardcover burlywood 524,39.86,31.3,8.56
993,books,hardcover gold 553,33.97,19.61,14.36
994,books,e-book goldenrod 812,22.96,17.46,5.5
995,books,hardcover crimson 400,4.96,3.72,1.24
996,books,hardcover navy 823,44.11,32.6,11.51
997,books,e-book thistle 364,36.81,21.82,14.99
998,books,paperback fuchsia 918,28.79,16.25,12.54
999,books,e-book rosybrown 133,49.06,30.29,18.77
1000,books,paperback lightgoldenrodyellow 328,20.86,14.44,6.42
1001,books,e-book antiquewhite 575,28.65,15.13,13.52
1002,books,hardcover darkmagenta 795,37.23,23.42,13.81
1003,books,paperback mediumvioletred 225,8.38,6.27,2.11
1004,books,e-book indianred 636,46.4,37.07,9.33
1005,books,e-book blue 118,6.43,4.16,2.27
1006,books,paperback navajowhite 305,44.8,34.67,10.13
1007,books,paperback mediumspringgreen 697,16.16,9.55,6.61
1008,books,e-book darkturquoise 581,38.54,21.6,16.94
1009,books,paperback brown 332,39.09,28.52,10.57
1010,books,e-book greenyellow 713,46.46,23.68,22.78
1011,books,hardcover lightcyan 255,48.47,29.24,19.23
1012,books,e-book blue 458,17.1,9.43,7.67
1013,books,paperback greenyellow 472,25.61,15.34,10.27
1014,books,hardcover aqua 928,8.15,6.11,2.04
1015,books,hardcover mediumorchid 864,37.01,23.56,13.45
1016,books,e-book paleturquoise 502,8.31,4.56,3.75
1017,books,paperback navy 693,4.69,2.4,2.29
1018,books,hardcover ghostwhite 525,22.41,15.89,6.52
1019,books,e-book magenta 845,42.35,22.14,20.21
1020,books,e-book crimson 778,37.51,22.8,14.71
1021,books,hardcover greenyellow 994,18.59,13.99,4.6
1022,books,paperback blanchedalmond 209,17.26,9.98,7.28
1023,books,hardcover snow 648,8.5,5.52,2.98
1024,books,e-book skyblue 267,8.53,5.46,3.07
1025,books,e-book coral 475,28.17,18.37,9.8
1026,books,hardcover paleturquoise 230,16.32,10.88,5.44
1027,toys,board game darkgreen 345,59.77,39.47,20.3
1028,toys,puzzle orchid 600,7.12,5.57,1.55
1029,toys,building blocks deepskyblue 189,21.61,15.63,5.98
1030,toys,board game white 131,17.37,10.06,7.31
1031,toys,doll darkgoldenrod 398,35.1,23.01,12.09
1032,toys,building blocks dodgerblue 692,71.9,37.77,34.13
1033,toys,board game orchid 902,23.31,15.82,7.49
1034,toys,building blocks lightpink 351,58.6,30.39,28.21
1035,toys,puzzle paleturquoise 142,50.34,40.01,10.33
1036,toys,board game lightskyblue 934,51.75,36.62,15.13
1037,toys,action figure linen 572,31.31,23.27,8.04
1038,toys,building blocks papayawhip 521,74.14,37.31,36.83
1039,toys,doll cadetblue 251,8.39,6.18,2.21
1040,toys,building blocks magenta 452,56.23,30.67,25.56
1041,toys,board game mintcream 802,21.08,16.39,4.69
1042,toys,action figure papayawhip 102,58.44,30.39,28.05
1043,toys,doll papayawhip 437,8.79,5.78,3.01
1044,toys,puzzle azure 303,61.61,42.57,19.04
1045,toys,puzzle moccasin 194,68.58,50.47,18.11
1046,toys,action figure gray 604,49.13,36.41,12.72
1047,toys,doll orangered 410,15.99,11.97,4.02
1048,toys,puzzle palegreen 921,61.13,45.83,15.3
1049,toys,building blocks greenyellow 755,18.19,11.2,6.99
1050,toys,building blocks antiquewhite 644,28.12,22.17,5.95
1051,toys,puzzle powderblue 921,11.03,8.11,2.92
1052,toys,action figure dimgray 345,61.55,46.42,15.13
1053,toys,board game peru 998,49.48,33.08,16.4
1054,toys,doll darkorange 827,48.55,37.87,10.68
1055,toys,puzzle darkgoldenrod 912,35.01,25.74,9.27
1056,toys,action figure palegreen 189,67.11,41.73,25.38
1057,toys,board game moccasin 447,54.28,40.76,13.52
1058,toys,building blocks salmon 412,72.91,45.79,27.12
1059,toys,puzzle dodgerblue 213,28.23,19.23,9.0
1060,toys,doll darkseagreen 568,36.98,25.2,11.78
1061,toys,board game aquamarine 462,30.82,17.39,13.43
1062,toys,doll cadetblue 399,68.5,46.98,21.52
1063,toys,action figure darkturquoise 818,12.51,7.27,5.24
1064,toys,doll orchid 347,36.15,23.91,12.24
1065,toys,puzzle darkcyan 484,22.01,15.15,6.86
1066,toys,board game navajowhite 254,34.84,20.9,13.94
1067,toys,action figure tan 935,18.39,11.13,7.26
1068,toys,building blocks floralwhite 415,71.27,56.17,15.1
1069,toys,doll darkviolet 909,29.57,22.56,7.01
1070,toys,building blocks mediumvioletred 266,20.02,15.0,5.02
1071,toys,doll lightskyblue 279,45.01,22.51,22.5
1072,toys,puzzle dodgerblue 928,75.93,48.32,27.61
1073,toys,action figure turquoise 665,60.51,42.53,17.98
1074,toys,building blocks floralwhite 871,55.29,29.88,25.41
1075,toys,action figure cornflowerblue 738,55.31,28.91,26.4
1076,toys,action figure darkmagenta 470,38.86,30.6,8.26
1077,toys,action figure olivedrab 484,54.93,37.88,17.05
1078,toys,building blocks slategray 770,65.84,34.1,31.74
1079,toys,doll gray 118,42.51,30.07,12.44
1080,toys,puzzle limegreen 221,70.77,54.24,16.53
1081,toys,building blocks darksalmon 624,33.91,20.12,13.79
1082,toys,board game brown 135,59.94,43.45,16.49
1083,toys,action figure skyblue 377,41.7,20.94,20.76
1084,toys,board game maroon 620,19.89,15.42,4.47
1085,toys,puzzle cadetblue 703,79.83,44.07,35.76
1086,toys,action figure orange 891,52.42,30.01,22.41
1087,toys,building blocks darkcyan 517,7.91,5.26,2.65
1088,toys,puzzle dodgerblue 489,65.56,46.09,19.47
1089,toys,doll indigo 807,77.26,55.08,22.18
1090,toys,action figure palegreen 607,29.99,22.49,7.5
1091,toys,puzzle gray 243,64.73,39.11,25.62
1092,toys,board game sienna 266,44.18,33.72,10.46
1093,toys,action figure gainsboro 419,60.64,33.42,27.22
1094,toys,puzzle indianred 895,49.46,39.14,10.32
1095,toys,action figure blueviolet 416,77.2,42.93,34.27
1096,toys,doll palegoldenrod 548,20.6,12.28,8.32
1097,toys,doll tomato 503,14.02,8.1,5.92
1098,toys,action figure dimgray 373,34.53,27.25,7.28
1099,toys,puzzle olivedrab 561,21.09,16.29,4.8
1100,toys,building blocks mintcream 897,67.95,46.96,20.99
1101,toys,action figure darkred 648,9.25,5.4,3.85
1102,toys,doll deeppink 521,54.94,41.45,13.49
1103,toys,puzzle lightblue 505,26.38,16.06,10.32
1104,toys,building blocks goldenrod 224,66.01,49.87,16.14
1105,toys,action figure blueviolet 644,39.27,19.77,19.5
1106,toys,building blocks blue 468,28.61,19.47,9.14
1107,toys,action figure mediumblue 996,78.56,60.16,18.4
1108,toys,building blocks darkorchid 948,13.13,8.94,4.19
1109,toys,doll orange 414,67.75,48.34,19.41
1110,toys,board game saddlebrown 749,53.71,42.44,11.27
1111,toys,puzzle linen 908,63.32,39.15,24.17
1112,toys,action figure peachpuff 444,35.6,23.14,12.46
1113,toys,action figure linen 246,70.01,49.96,20.05
1114,toys,building blocks lightblue 395,60.44,37.72,22.72
1115,toys,board game peru 523,21.77,15.34,6.43
1116,toys,puzzle orange 783,43.16,32.61,10.55
1117,toys,board game navajowhite 687,48.76,30.29,18.47
1118,toys,action figure rosybrown 973,64.11,45.12,18.99
1119,toys,board game steelblue 872,17.19,12.06,5.13
1120,toys,board game purple 134,43.04,33.12,9.92
1121,toys,doll fuchsia 821,71.02,38.31,32.71
1122,toys,doll beige 168,51.31,29.89,21.42
1123,toys,building blocks aliceblue 722,50.76,33.13,17.63
1124,toys,board game slategray 468,72.89,43.21,29.68
1125,toys,building blocks seagreen 468,78.14,57.87,20.27
1126,toys,puzzle lavenderblush 958,57.76,30.13,27.63
1127,toys,action figure rosybrown 882,22.16,14.12,8.04
1128,toys,board game salmon 556,39.07,25.44,13.63
1129,toys,building blocks fuchsia 140,47.06,34.93,12.13
1130,toys,building blocks sienna 329,67.23,35.84,31.39
1131,toys,action figure palegoldenrod 438,52.58,31.65,20.93
1132,toys,building blocks darkmagenta 912,48.07,27.18,20.89
1133,toys,board game cornflowerblue 691,26.85,21.27,5.58
1134,toys,building blocks darksalmon 277,58.77,33.32,25.45
1135,toys,puzzle mintcream 483,66.0,38.31,27.69
1136,toys,puzzle plum 191,76.63,44.61,32.02
1137,toys,building blocks moccasin 702,14.32,8.84,5.48
1138,toys,doll darkgoldenrod 156,22.74,17.29,5.45
1139,toys,action figure red 357,77.14,46.19,30.95
1140,toys,puzzle tan 541,53.49,35.98,17.51
1141,toys,doll teal 732,77.72,59.39,18.33
1142,toys,doll blueviolet 214,20.11,13.77,6.34
1143,toys,doll blueviolet 178,18.25,13.28,4.97
1144,toys,building blocks darkseagreen 909,7.22,5.29,1.93
1145,toys,board game darkblue 873,63.23,35.43,27.8
1146,toys,action figure maroon 857,61.33,48.11,13.22
1147,toys,building blocks teal 310,59.24,30.73,28.51
1148,toys,doll cyan 839,6.96,5.28,1.68
1149,toys,building blocks cadetblue 267,25.52,15.48,10.04
1150,toys,building blocks tan 413,52.78,42.09,10.69
1151,toys,puzzle oldlace 463,9.27,5.12,4.15
1152,toys,doll darkslateblue 565,72.52,53.76,18.76
1153,toys,puzzle bisque 472,31.38,23.77,7.61
1154,toys,doll coral 445,41.97,22.03,19.94
1155,toys,action figure darkolivegreen 231,41.24,30.79,10.45
1156,toys,puzzle goldenrod 498,45.09,25.94,19.15
1157,toys,board game darkseagreen 297,32.18,22.43,9.75
1158,toys,action figure slategray 547,75.95,60.32,15.63
1159,toys,doll lightslategray 547,17.91,13.77,4.14
1160,toys,board game firebrick 845,16.24,8.66,7.58
1161,toys,building blocks indigo 932,45.31,23.03,22.28
1162,toys,puzzle coral 686,40.31,20.68,19.63
1163,toys,building blocks mediumvioletred 446,73.63,55.78,17.85
1164,toys,building blocks lightcoral 887,47.41,30.27,17.14
1165,toys,board game dimgray 463,6.54,3.67,2.87
1166,toys,doll mediumblue 998,71.16,37.67,33.49
1167,toys,board game lightsalmon 685,75.92,47.98,27.94
1168,toys,building blocks saddlebrown 550,74.12,52.3,21.82
1169,toys,puzzle darkturquoise 982,48.19,34.49,13.7
1170,toys,doll lightcyan 982,18.5,12.87,5.63
1171,toys,board game steelblue 583,59.05,37.84,21.21
1172,toys,building blocks silver 713,16.49,12.74,3.75
1173,toys,doll honeydew 334,10.64,6.08,4.56
1174,toys,puzzle lightgray 943,35.03,25.8,9.23
1175,toys,board game tan 139,52.91,38.23,14.68
1176,toys,board game lavenderblush 921,12.94,10.26,2.68
1177,toys,puzzle mediumaquamarine 346,8.82,4.54,4.28
1178,toys,board game navy 669,63.38,32.53,30.85
1179,toys,building blocks blue 257,74.03,42.85,31.18
1180,toys,doll gray 206,7.35,5.34,2.01
1181,toys,puzzle gainsboro 266,19.83,14.72,5.11
1182,toys,building blocks palegreen 905,43.9,23.34,20.56
1183,toys,doll dodgerblue 971,73.81,36.96,36.85
1184,toys,puzzle lightseagreen 614,47.14,35.19,11.95
1185,toys,building blocks mediumorchid 918,51.87,35.19,16.68
1186,toys,building blocks oldlace 658,11.74,6.06,5.68
1187,toys,building blocks floralwhite 107,27.53,17.04,10.49
1188,toys,building blocks lightgray 949,61.13,31.01,30.12
1189,toys,building blocks darkorange 225,66.05,42.1,23.95
1190,toys,board game wheat 727,55.71,44.29,11.42
1191,toys,puzzle burlywood 196,46.41,28.11,18.3
1192,toys,puzzle mistyrose 968,60.03,45.32,14.71
1193,toys,puzzle royalblue 416,12.64,7.36,5.28
1194,toys,action figure turquoise 442,16.94,11.55,5.39
1195,toys,board game darkkhaki 216,6.51,3.4,3.11
1196,toys,building blocks lightcoral 517,21.83,13.44,8.39
1197,toys,building blocks whitesmoke 876,48.51,27.32,21.19
