ds,yhat
2024-11-29,2087.6718567659505
2024-11-30,2107.183670112086
2024-12-01,2150.0775852550937
2024-12-02,2077.414029772051
2024-12-03,2044.5548328945729
2024-12-04,2077.5259271310388
2024-12-05,2194.4363190569265
2024-12-06,2078.6407220383526
2024-12-07,2100.6897352794035
2024-12-08,2146.811727144729
2024-12-09,2078.064332814379
2024-12-10,2049.7895484526907
2024-12-11,2087.975688517404
2024-12-12,2210.6760341484146
2024-12-13,2101.1716007734944
2024-12-14,2129.921933063105
2024-12-15,2183.0480960622144
2024-12-16,2121.485769613113
2024-12-17,2100.442411017347
2024-12-18,2145.7617208656043
2024-12-19,2275.3451942255197
2024-12-20,2172.318126220573
2024-12-21,2206.98390892358
2024-12-22,2265.3107066617786
2024-12-23,2208.08832658112
2024-12-24,2190.3891528924564
2024-12-25,2237.936279516675
2024-12-26,2368.528522145795
2024-12-27,2265.2095794908905
2024-12-28,2298.225086156739
2024-12-29,2353.51155739616
2024-12-30,2291.854966054898
2024-12-31,2268.352756394071
2025-01-01,2308.782380747311
2025-01-02,2431.0260080323146
2025-01-03,2318.238660053607
2025-01-04,2340.8035232262882
2025-01-05,2384.818460579396
2025-01-06,2311.25150818992
2025-01-07,2275.399223091683
2025-01-08,2303.251048217244
2025-01-09,2412.909438493415
2025-01-10,2287.7531123111476
2025-01-11,2298.387294883493
2025-01-12,2331.125104700769
2025-01-13,2247.1379978519967
2025-01-14,2201.9092685702185
2025-01-15,2221.5939000574353
2025-01-16,2324.434631780973
2025-01-17,2193.9217196864693
2025-01-18,2200.740354946573
2025-01-19,2231.2499755376175
2025-01-20,2146.6334498937777
2025-01-21,2102.3501748570593
2025-01-22,2124.4964036377637
2025-01-23,2231.2226685257315
2025-01-24,2105.895749933203
2025-01-25,2119.0491094011604
2025-01-26,2156.865950768491
2025-01-27,2080.3327981328716
2025-01-28,2044.6975238680611
2025-01-29,2075.835017855455
2025-01-30,2191.670225706683
2025-01-31,2075.345861757748
2025-02-01,2097.1785637066287
2025-02-02,2143.1475014267485
2025-02-03,2074.053180116477
2025-02-04,2044.980229896316
2025-02-05,2081.667243073501
2025-02-06,2201.933271805206
2025-02-07,2088.848195067666
2025-02-08,2112.690645945265
2025-02-09,2159.4374591618334
2025-02-10,2089.922351352929
2025-02-11,2059.297624410829
2025-02-12,2093.401977518789
2025-02-13,2210.184090741901
2025-02-14,2092.8692637567806
2025-02-15,2111.912898139769
2025-02-16,2153.484900743833
2025-02-17,2078.6228554247546
2025-02-18,2042.6879017601918
2025-02-19,2071.7265643056458
2025-02-20,2183.8883584821574
2025-02-21,2062.5866207907357
2025-02-22,2078.446512230859
2025-02-23,2117.7844248624847
2025-02-24,2041.7567788154943
2025-02-25,2005.8122722239834
2025-02-26,2036.0509316552982
2025-02-27,2150.63987042124
2025-02-28,2032.973258623662
2025-03-01,2053.6204831431955
2025-03-02,2098.806729055538
2025-03-03,2029.5639433482568
2025-03-04,2001.1861895566283
2025-03-05,2039.5926609856135
2025-03-06,2162.7481559686144
2025-03-07,2053.8283938415047
2025-03-08,2083.174006734251
2025-03-09,2136.77728150651
2025-03-10,2075.4394457541575
2025-03-11,2054.2323343143025
2025-03-12,2098.867531251333
2025-03-13,2227.1226223229733
2025-03-14,2122.011777078237
2025-03-15,2153.7443494976023
2025-03-16,2208.2154427460264
2025-03-17,2146.1661242433597
2025-03-18,2122.647043865815
2025-03-19,2163.388493092396
2025-03-20,2286.226511111265
2025-03-21,2174.272257052209
2025-03-22,2197.868366407206
2025-03-23,2243.076294757806
2025-03-24,2170.8324194589713
2025-03-25,2136.4067611612923
2025-03-26,2165.767493755333
2025-03-27,2277.0009976389083
2025-03-28,2153.4748384215018
2025-03-29,2165.787561684497
2025-03-30,2200.2494842972937
2025-03-31,2118.0324303020316
2025-04-01,2074.622445662443
2025-04-02,2096.178823185785
2025-04-03,2200.9493410103723
2025-04-04,2072.4292269620537
2025-04-05,2081.307847617788
2025-04-06,2113.9473858512306
2025-04-07,2031.5315108708232
2025-04-08,1989.5181021943622
2025-04-09,2013.9993564143444
2025-04-10,2123.119148150594
2025-04-11,2000.235096820376
2025-04-12,2015.8692504141845
2025-04-13,2056.19153785393
2025-04-14,1982.1738603016988
2025-04-15,1949.0487315201196
2025-04-16,1982.6756312862685
2025-04-17,2100.9647695037647
2025-04-18,1987.0455348100486
2025-04-19,2011.2233619489607
2025-04-20,2059.4689983612016
2025-04-21,1992.5778798495253
2025-04-22,1965.6333799734307
2025-04-23,2004.3769708408197
2025-04-24,2126.6348892564547
2025-04-25,2015.4885038623306
2025-04-26,2041.2320670682177
2025-04-27,2089.86181085098
2025-04-28,2022.2341045750256
2025-04-29,1993.52647719557
2025-04-30,2029.6046075785819
2025-05-01,2148.444969425525
2025-05-02,2033.3004428403165
2025-05-03,2054.6527133196073
2025-05-04,2098.695570960485
2025-05-05,2026.4869941546012
2025-05-06,1993.403993991442
2025-05-07,2025.5034997989637
2025-05-08,2140.939146898117
2025-05-09,2023.1214461659972
2025-05-10,2042.6653120162987
2025-05-11,2085.8692013052096
2025-05-12,2013.8638671192214
2025-05-13,1982.064799944196
2025-05-14,2016.5317068167471
2025-05-15,2135.3849316343812
2025-05-16,2021.9663090367533
2025-05-17,2046.7884116481277
2025-05-18,2096.016397194157
2025-05-19,2030.6203855505862
2025-05-20,2005.8323384720136
2025-05-21,2047.5106698004315
2025-05-22,2173.5623468573212
2025-05-23,2067.109817310918
2025-05-24,2098.4465518967254
2025-05-25,2153.525233557184
2025-05-26,2093.1163454423263
2025-05-27,2072.2709562125037
2025-05-28,2116.6907642566366
2025-05-29,2244.155008110238
2025-05-30,2137.6914409664696
2025-05-31,2167.535044050245
2025-06-01,2219.618417841559
2025-06-02,2154.73153852648
2025-06-03,2127.984641421165
2025-06-04,2165.1772856113653
2025-06-05,2284.2232292917433
2025-06-06,2168.318364786363
2025-06-07,2187.8954666589775
2025-06-08,2229.109795817705
2025-06-09,2152.993373405008
2025-06-10,2114.911831569356
2025-06-11,2140.9270557023897
2025-06-12,2249.215418515243
2025-06-13,2123.2290317171605
2025-06-14,2133.6439465222597
2025-06-15,2166.839519915813
2025-06-16,2084.0469259577394
2025-06-17,2040.8008717084026
2025-06-18,2063.2978677251494
2025-06-19,2169.8109681283045
2025-06-20,2043.8484968610103
2025-06-21,2056.1007560556814
2025-06-22,2092.918970342913
2025-06-23,2015.4644545881413
2025-06-24,1979.1620440794195
2025-06-25,2010.0610884772188
2025-06-26,2126.253849264538
2025-06-27,2011.03871762892
2025-06-28,2034.872127390169
2025-06-29,2083.8532773196835
2025-06-30,2018.8794965390803
2025-07-01,1995.10612815501
2025-07-02,2038.3140630247758
2025-07-03,2166.334593008523
2025-07-04,2062.218833927992
2025-07-05,2096.1954342465474
2025-07-06,2154.1605375717922
2025-07-07,2096.837702594773
2025-07-08,2079.241545102799
2025-07-09,2127.0481457717624
2025-07-10,2258.0218294395672
2025-07-11,2155.1855283803916
2025-07-12,2188.778434636747
2025-07-13,2244.7449252770284
2025-07-14,2183.89250596172
2025-07-15,2161.3526037850393
2025-07-16,2202.947341907453
2025-07-17,2326.6120102577966
2025-07-18,2215.5605699863386
2025-07-19,2240.2380348295687
2025-07-20,2286.8038603725663
2025-07-21,2216.2842385711015
2025-07-22,2184.027281135308
2025-07-23,2216.064373350224
2025-07-24,2330.5275541104857
2025-07-25,2210.8103899491584
2025-07-26,2227.5163015678645
2025-07-27,2266.938571423928
2025-07-28,2190.2100071703135
2025-07-29,2152.7562999540587
2025-07-30,2180.6563913944196
2025-07-31,2292.059713504623
2025-08-01,2170.3477542794662
2025-08-02,2186.0838695950697
2025-08-03,2225.4955107705027
2025-08-04,2149.6267640334927
2025-08-05,2113.795145499166
2025-08-06,2143.955856224123
2025-08-07,2258.1232417465962
2025-08-08,2139.53678196655
2025-08-09,2158.6154017952267
2025-08-10,2201.4441421169636
2025-08-11,2128.93096153229
2025-08-12,2096.2674942950775
2025-08-13,2129.29686153777
2025-08-14,2245.9381864029174
2025-08-15,2129.355061159688
2025-08-16,2149.911697000877
2025-08-17,2193.6607556805034
2025-08-18,2121.5006133124093
2025-08-19,2088.6358820085434
2025-08-20,2120.944306794765
2025-08-21,2236.399727895051
2025-08-22,2118.2384136244264
2025-08-23,2136.9125674606335
2025-08-24,2178.5750947123897
2025-08-25,2104.2334760001913
2025-08-26,2069.20667782521
2025-08-27,2099.488326799096
2025-08-28,2213.165948090227
2025-08-29,2093.5836819224837
2025-08-30,2111.2923853244306
2025-08-31,2152.5313003173956
2025-09-01,2078.3792210596835
2025-09-02,2044.209162770281
2025-09-03,2076.0498169568564
2025-09-04,2192.0036354569347
2025-09-05,2075.4089821420116
2025-09-06,2096.7902671913043
2025-09-07,2142.340235586902
2025-09-08,2073.072316205522
2025-09-09,2044.276992610088
2025-09-10,2081.885424316635
2025-09-11,2203.890093105904
2025-09-12,2093.5098353350686
2025-09-13,2121.143089715802
2025-09-14,2172.8534418814584
2025-09-15,2109.5252795476217
2025-09-16,2086.323427341613
2025-09-17,2129.059901161243
2025-09-18,2255.6174733604576
2025-09-19,2149.117334362189
2025-09-20,2179.874614685633
2025-09-21,2233.885794790232
2025-09-22,2171.985775438937
2025-09-23,2149.3084502375896
2025-09-24,2191.6539069268474
2025-09-25,2316.9119495757086
2025-09-26,2208.229241871553
2025-09-27,2235.963863006003
2025-09-28,2286.1713428438206
2025-09-29,2219.7599986196515
2025-09-30,2191.949472884622
2025-10-01,2228.635663881361
2025-10-02,2347.811809550632
2025-10-03,2232.73309665434
2025-10-04,2253.8686579021005
2025-10-05,2297.385093069257
2025-10-06,2224.299401628654
2025-10-07,2189.935286006686
2025-10-08,2220.286068609424
2025-10-09,2333.4340270477596
2025-10-10,2212.713552572204
2025-10-11,2228.6620177794025
2025-10-12,2267.502502114852
2025-10-13,2190.296264661054
2025-10-14,2152.3989150895704
2025-10-15,2179.823508246096
2025-10-16,2290.6603406271424
2025-10-17,2168.2408203754017
2025-10-18,2183.0892576628885
2025-10-19,2221.406680601832
2025-10-20,2144.224520209878
2025-10-21,2106.862068527787
2025-10-22,2135.290889355566
2025-10-23,2247.555916265193
2025-10-24,2126.940569731228
2025-10-25,2143.9197055282925
2025-10-26,2184.6444709105767
2025-10-27,2110.096890335383
2025-10-28,2075.5480704013657
2025-10-29,2106.9231965888494
2025-10-30,2222.2230570276697
2025-10-31,2104.6894327638342
2025-11-01,2124.7581807295837
2025-11-02,2168.5441055311026
2025-11-03,2096.9954658776455
2025-11-04,2065.3520326005655
2025-11-05,2099.5099000075916
2025-11-06,2217.4428154148013
2025-11-07,2102.367395004819
2025-11-08,2124.696078579505
2025-11-09,2170.52194212595
2025-11-10,2100.773232136982
2025-11-11,2070.6715511755083
2025-11-12,2106.0969026607854
2025-11-13,2225.0093592734174
2025-11-14,2110.6147157736823
2025-11-15,2133.317964752345
2025-11-16,2179.2086938122357
2025-11-17,2109.216242097488
2025-11-18,2078.5685149026926
2025-11-19,2113.15763004362
2025-11-20,2230.9621238671903
2025-11-21,2115.213040435207
2025-11-22,2136.347705937999
2025-11-23,2180.495252774399
2025-11-24,2108.631701077798
2025-11-25,2076.038471690635
2025-11-26,2108.6674862703458
2025-11-27,2224.5625722247464
2025-11-28,2107.024494597531
2025-11-29,2126.5634248466718
2025-11-30,2169.3829284830995
2025-12-01,2096.533306459224
2025-12-02,2063.3682006293025
2025-12-03,2095.9076637703624
2025-12-04,2212.257464120946
2025-12-05,2095.7720049083287
2025-12-06,2117.0047316572995
2025-12-07,2162.1901747559396
2025-12-08,2092.395528327253
2025-12-09,2062.9757404505494
2025-12-10,2099.9353763356603
2025-12-11,2221.3470798111966
2025-12-12,2110.5140612315854
2025-12-13,2137.9205226462814
2025-12-14,2189.714194476029
2025-12-15,2126.8588989386935
2025-12-16,2104.591115856122
2025-12-17,2148.7837987947337
2025-12-18,2277.367238820105
2025-12-19,2173.494361670501
2025-12-20,2207.4943133312095
2025-12-21,2265.3584399403107
2025-12-22,2207.8964979980537
2025-12-23,2190.1969821664748
2025-12-24,2237.9947234323613
2025-12-25,2369.095455362878
2025-12-26,2266.544633070265
2025-12-27,2300.5842598466534
2025-12-28,2357.1417314643872
2025-12-29,2296.9884450872855
2025-12-30,2275.2019807328516
2025-12-31,2317.534940903952
2026-01-01,2441.8400934280025
2026-01-02,2331.2390657894603
2026-01-03,2356.0783274343326
2026-01-04,2402.416470423153
2026-01-05,2331.180555125717
2026-01-06,2297.6253679735273
2026-01-07,2327.698734709315
2026-01-08,2439.462609620446
2026-01-09,2316.2572804469373
2026-01-10,2328.652530681385
2026-01-11,2362.9298861261204
2026-01-12,2280.2338372029744
2026-01-13,2236.026013885722
2026-01-14,2256.4455881837985
2026-01-15,2359.725754189556
2026-01-16,2229.3537493971835
2026-01-17,2236.0183740001303
2026-01-18,2266.0892377201517
2026-01-19,2180.7657129887025
2026-01-20,2135.529640717301
2026-01-21,2156.505112748048
2026-01-22,2261.8752083227423
2026-01-23,2135.04315266888
2026-01-24,2146.5818353791956
2026-01-25,2182.7158758693904
2026-01-26,2104.4741500485593
2026-01-27,2067.1467387569055
2026-01-28,2096.6495174610495
2026-01-29,2210.946143612438
